,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
15,0.6035724256592306,-1.4960876012513407,0.7623850535937088,-0.5572498790389457,-0.8360848353420732,-1.3114173620520773,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,0.40485006290774656,132000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
16,-0.13970085634114462,-0.09993357106571076,-0.7545019850376755,-0.16273185880991606,-0.4483345852496189,-1.0224705425394884,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,-0.11222230954887988,149000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
17,-1.626247420341895,-0.20209118303051293,-0.9012975049052289,-2.4656161164258803,0.30648590159702555,-0.45998740055498244,0.7668336085817141,-0.3473758673026942,0.20502123701380048,0.08167983012235504,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
18,-0.8829741383415198,1.057852697868714,0.9091805734612621,0.08957617738306804,-0.1639844018484857,-0.8105762082302568,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,0.40485006290774656,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
19,-0.8829741383415198,-0.5085640189249194,-0.9991611848169311,-0.10538912331151058,0.4176409732901958,-0.37715597896137365,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.1140500311835935,139000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
20,1.3468457076596059,1.0919052351903147,1.0070442533729644,0.19049939186026169,-0.050244328488032446,1.6204296999356567,2.5918711087986437,1.5396830491616142,1.7922081168172668,1.8968193042669708,325300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
21,0.6035724256592306,-1.46203506392974,-1.7331387841546977,-1.0045232159265085,-0.17949441185218387,-0.8221340810107604,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.1894564188335182,139400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,1.3468457076596059,0.9897476232255125,0.8113168935495599,1.6103055228007814,1.5964017335712568,0.5012423523568962,0.7668336085817141,0.2816437715187419,0.20502123701380048,0.1786308999579725,230000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
23,-0.8829741383415198,0.1043816528638936,-0.4609109453025689,-0.08015831969221218,-0.30357449188176927,-0.9145970632547887,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,0.3833053807220538,129900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
24,-0.8829741383415198,-0.16803864570891222,0.7623850535937088,-0.03428413129348779,-0.30357449188176927,-0.9145970632547887,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.2433181242977502,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
25,1.3468457076596059,1.1600103098335162,1.0559760933288154,1.1263328351942392,1.0923264084510662,0.1256114869905308,0.7668336085817141,0.2816437715187419,1.7922081168172668,2.096107614484629,256300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
26,-0.8829741383415198,-0.7469317801761246,0.7134532136378577,-0.40127763848328285,-0.7171747586470538,-1.2228070040682166,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,0.40485006290774656,134800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
27,1.3468457076596059,1.1600103098335162,1.1049079332846665,1.4428647351454373,1.3611665818485013,0.325947948519259,0.7668336085817141,0.2816437715187419,1.7922081168172668,1.4605394900066921,306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
28,-0.8829741383415198,-0.5426165562465202,0.5666576937703044,0.9382486627594692,1.0923264084510662,0.1256114869905308,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-0.9793957675230138,207500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
29,-1.626247420341895,-1.564192675894542,-1.7331387841546977,-1.2728872180590463,-1.6994753922146049,-1.9548056135001082,-1.0582038916352154,-1.6054151449455665,-1.3821656427896658,-1.404903240690446,68500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30,-1.626247420341895,-1.802560437145747,-1.7331387841546977,-0.9769987028872739,-1.366010177135094,-0.41953484582322,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.351041535226214,40000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
31,-0.8829741383415198,-0.23614372035211367,1.0070442533729644,0.351059051255797,0.13070578822177958,-0.5909766254006893,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.237931953751327,149350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
32,1.3468457076596059,1.1600103098335162,1.0559760933288154,0.3648213077754143,0.14621579822547776,-0.5794187526201858,0.7668336085817141,0.2816437715187419,0.20502123701380048,-0.0906776273631871,179900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
33,-0.8829741383415198,-0.47451148160331874,-1.2927522245520378,0.7409896526449543,1.350826575179369,0.3182426999989233,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,-0.2899659375808452,165500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
34,2.090118989659981,1.0919052351903147,0.9581124134171133,1.114864288094558,0.9915113434270282,0.05048531391725771,0.7668336085817141,-0.3473758673026942,0.20502123701380048,0.29712665197928273,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
35,1.3468457076596059,1.057852697868714,0.9581124134171133,0.0964573056428767,-0.11745437183739119,1.7668294218220348,2.5918711087986437,1.5396830491616142,1.7922081168172668,1.0242596757464135,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
36,-0.8829741383415198,0.7173273246527067,0.46879401385860214,0.05058311724415231,-0.2079294301922972,-0.8433235144416835,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,0.921922435364373,145000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
37,-0.8829741383415198,-0.6447741682113224,0.22413481407934663,0.5093250012313961,0.3090709032643086,-0.4580610884248985,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,-0.015271239713262417,153000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
38,-0.8829741383415198,-0.6788267055329231,1.0559760933288154,-0.04116525955329645,-0.31132949688361833,-0.9203759996450405,-1.0582038916352154,-0.9763955061241304,-1.3821656427896658,-1.3725862174119068,109000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
40,-0.13970085634114462,-0.2701962576737144,-0.9991611848169311,0.029939732464726344,0.3788659482809503,-0.40605066091263253,0.7668336085817141,-0.3473758673026942,0.20502123701380048,-0.32766913140580756,160000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
41,-0.8829741383415198,-0.47451148160331874,-1.2927522245520378,0.6308916004880157,0.3892059549500825,-0.3983454123922968,-1.0582038916352154,-0.9763955061241304,-1.3821656427896658,-1.0386436435336688,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
42,-0.8829741383415198,0.3427494141150987,-0.11838806561161114,-0.538900203679456,-0.7585347853235823,-1.2536279981495595,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,0.017045783565276734,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
43,-0.8829741383415198,0.07032911554229287,-0.2651835854791645,-0.3141166805257065,-0.6189446952902988,-1.1496071431250277,-1.0582038916352154,-0.9763955061241304,-1.3821656427896658,-1.0386436435336688,130250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
44,-0.8829741383415198,-0.47451148160331874,-1.2927522245520378,0.17214971650077193,-0.07092434182629667,-0.7412289715472354,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.0817330079050544,141000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
45,2.090118989659981,1.0919052351903147,0.9581124134171133,1.552962787302376,1.4852466618780866,0.4184109307632874,0.7668336085817141,-0.3473758673026942,0.20502123701380048,0.40485006290774656,319900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
46,0.6035724256592306,1.0238001605471132,0.8602487335054111,0.8235631917626581,0.8803562717338579,1.1831568464066056,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,0.9111500942715266,239686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
47,1.3468457076596059,1.1259577725119154,1.0070442533729644,1.3327666829884988,1.2370865018189159,0.2334849662752306,0.7668336085817141,0.2816437715187419,1.7922081168172668,1.7513926995135445,249700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
49,-0.8829741383415198,-0.23614372035211367,-0.95022934486108,-0.27512362038679083,-0.5749996669464873,-1.116859836913601,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-0.6185223409126599,127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50,-0.13970085634114462,0.8194849366175089,0.5666576937703044,-0.6444108369965221,-0.9911849353790549,-0.12480908992037947,0.7668336085817141,-0.3473758673026942,0.20502123701380048,-0.6077499998198135,177000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
51,-0.13970085634114462,-1.325824914643337,-1.7331387841546977,-0.5939492297579253,-0.9343148986988283,-0.6911448561650534,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,0.14631387667943335,114500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52,-0.8829741383415198,-0.33830133231691584,-1.0970248647286334,-0.5939492297579253,-0.9343148986988283,-1.3846172229952665,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,0.08167983012235504,110000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
53,2.090118989659981,0.27464433947189726,0.0773392942117933,1.7593966350966357,1.7178968119335591,0.5917790224708407,-2.8832413918521453,-0.9763955061241304,1.7922081168172668,2.1176522966703217,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54,-0.8829741383415198,-0.6107216308897216,-1.4884795843754421,-1.584831699170372,0.47192600830313935,-0.3367034242296112,-1.0582038916352154,-0.3473758673026942,0.20502123701380048,0.3833053807220538,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
55,-0.13970085634114462,-0.3042487949953151,-1.0480930247727822,0.8029198069832322,0.6399511166765363,-0.2114931357741561,0.7668336085817141,0.2816437715187419,0.20502123701380048,0.40485006290774656,180500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
56,1.3468457076596059,0.8875900112607104,0.7134532136378577,-0.24071797908774753,-0.5026196202625625,0.39336887307219637,0.7668336085817141,0.2816437715187419,0.20502123701380048,-0.11222230954887988,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
57,0.6035724256592306,1.057852697868714,0.9091805734612621,-0.49302601528073164,-0.820574825338375,0.35676894260060177,0.7668336085817141,0.2816437715187419,0.20502123701380048,0.34560218689709143,196500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
58,2.8333922716603563,1.1259577725119154,1.0070442533729644,0.768514165684189,0.6425361183438193,2.71650130195341,2.5918711087986437,2.16870268798305,1.7922081168172668,0.754951148425254,438780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
59,-0.8829741383415198,-0.0318284964225093,-0.6566383051259733,-0.6765227688756291,-1.0273749587210173,-1.4539644596782877,-1.0582038916352154,-1.6054151449455665,-1.3821656427896658,-0.8016521394910484,124900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
60,-0.13970085634114462,1.057852697868714,0.9091805734612621,0.19049939186026169,-0.050244328488032446,-0.7258184745065641,-1.0582038916352154,-0.9763955061241304,0.20502123701380048,0.40485006290774656,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
61,-0.8829741383415198,-1.802560437145747,0.5177258538144532,-1.249950123859684,-1.54179029051034,-0.8163551446205085,-1.0582038916352154,-0.3473758673026942,-1.3821656427896658,-1.1463670544621327,101000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
